cardId,topicId
fFu6iaKWaUq2nbWxTuBo,11
fIpEE4zK6QrLoIDV7Rzl,11
fOL7lQTCTxnfZHcmAeXH,11
fQJBwCjgx92S7iEIOPXR,11
fWbeWpGa8FoZhxGVGKNO,11
fdaiNeRaTUGMB6zmnkIe,11
fmxNjuqlzIcgJHWXcA6S,11
fqHly8jnixfAtaGy4ThT,11
fqjxSEdlzRtw5OWGJYmE,11
fr5VoKh7ybFmun94U5kS,11
fsLRsv8JcKDGPug5G20w,11
ftkYr9cfqHuHQkWkHlq1,11
fxaC0F2i6C3clvjbyoox,11
g12xNEvg77aYKvwatW0W,11
g3qIqRLE1hxVlpbJmDZ3,11
g3wTFS0Hwv4CpcMXF77M,11
g5BreMWxSndwu44MszYh,11
g8BegvzYGMU6jH7sLvS6,11
gHZ3KKGJBlgzU0rsDPFu,11
gJCSF9TUOIsGQGP6mOYb,11
gK1elvFtp97SXWEV6mU7,11
gPY5CplEaekhnRGm3EaM,11
gQnJe88k0O5xxooFjfy7,11
gdA4Z1eItglEXMjR7Uz0,11
gdDY8ri54b2V0Lb5N9RL,11
ghckMXXtScipuIp653Hj,11
gjSat2WBP8Oc2eZgbie9,11
gnkGimbG7nnQxaHHZwT1,11
goZY6JwsbM8pLw6hmfmG,11
gs3vTL5Z4QXaqU866BvO,11
guwHcpUMnKkyZHMWAc5e,11
h3J4QHgMLNE3bOeWAs6y,11
h3jZioh7I8rlTmDuMfLi,11
h52FOn5qUHJ3ey5nHbmY,11
h6N3qWNUMuXzorBuQaMM,11
h6vDhtFVFELTUrsjrIfN,11
hAAQU8slA1maGXoZs9Mr,11
hAjhtUrbgkTvdFeOBDQv,11
hAneg7GxqlqLuKH4yA4w,11
hHCwx1el6m9z69JXytfz,11
hON544lw8uScswVTbNBw,11
hRvDXRqK8tW0F3W0JYcX,11
hVFlipvq26mtRyeJGCVt,11
hXvnQshlItObVqa9BTNM,11
hbhY49nR6Eu5WxLaPGRx,11
hfUEf06PlbbzJdG9RKEb,11
hlBAJbVrdU2YvAqDyl1N,11
hlQWcTjhMSKSGWvKCgrf,11
hqfoK5gK7jsD7VDjar2t,11
hw83z2N0CP5hEVFtlLqC,11
i81TEcO87Qae41s5TAte,11
iETfGmicWdwh3nMf6cY2,11
iH6h42H8bsdk80h8T2lL,11
iS0Hix4XDgwOAbXgJ8c9,11
iUdALnVNRHy2laFvHaEr,11
iWaB6u3ZT0pSISMUALND,11
iYG19GsMQoF1kTJBENuH,11
idCvdbczGF7OtxnaCAqH,11
ifiQ4NkvdCqeUI05G5fo,11
ihCWlTVTfQxZykbqq913,11
ilJleQgo2nw1VyiW3o5A,11
io8CF7WHVgXDKGlOnuo6,11
ioWvkP91IZQSCIkNiHuD,11
ioxXGlxQJ658RkItg7te,11
iseA7pQsUXDjMUyH4M10,11
iwRxFlFclvPrHOloQz2v,11
j46cc8C1L2Izib1wo6a2,11
j51VUi9XJIawOspeWeo2,11
j8qjuyTZcrQhPJwm7uP6,11
jGd0Cv4R8jxJUuoxMjLL,11
jI49mWYkVQsMljifb3Xd,11
jMwImLwzqU6ahkcEfoAj,11
jQW0NwfnntQIfzbQRTsI,11
jXNIN68ivGAJ7rAtsXu3,11
jmPefkrJ8YGYJBnTtaBr,11
jnACKoAO9tjuIWY06Yyl,11
jp4E5MLvc48dM1eQgNA7,11
jrJxdrU6Yfx544PRGzGo,11
jyx3crSJThb5F3EAnRRS,11
k1Jm4t0HR2prWfzAgEQQ,11
k29gIZH7wdkqS9YZws0Y,11
k3FcOCGYPOYmTWVquvrg,11
k3iETVEHMcwZyU6ryk2M,11
k58bXfhJVkJxx5Kki5zE,11
k5AZKojnJiAOD1xtKr2y,11
k7HfMVoSjCLJYfFdI9CQ,11
k7X7W7SYONUbofvhx82a,11
k8qiQd8GekKyyo6cVhVh,11
kBeVnllwmqicGDzQDgFK,11
kDNZlFUFYkfBqNIcr0HQ,11
kKNVlX1oRJ8wdcNT94Gp,11
kKwe6DaHQTpEJ9CGpIgz,11
kKzYlpLzGyIaaASjRa9Q,11
kLJSQk6ttCGnxtHJGxbR,11
kNBU1HS1UGhUg6PsI5Hk,11
kRfKHkC7r6rOtlXKbesk,11
kSGZBLosCOWukRuooKrf,11
kbvc7K2MsmbElnwvFOVP,11
kjkZeVH8pIDSfHTMN3NZ,11
koLw1lHuDzLat8Ez9d5O,11
ksqBwQEifHWmbyVI3LLO,11
l24lsNvxbQsMpcUvWRDx,11
l6SjH0rx7c79MGmykYgq,11
lHHtLxgh6HG5WbBMiI2s,11
lSuaObNfKgkixvlz2GSL,11
lTtuGF709FOTMd5ld7Li,11
la1HGUPXeYRUmSFW4fXJ,11
laJTAfnZzFX5vlFIx5wa,11
ladFv8h3rt1vteeRnvW1,11
lftoZdQXIAoL3PNeH0bM,11
llvpqfZvcaYY5wNodLS6,11
lr2CV4PrUsvmd75r6wSO,11
luAaZdlzvkjRxVRXBY7P,11
lwcFOL34Cz5lPGF2Tj52,11
lxsJiofCmoq8pdoB7D8R,11
m1N7OL3zsmImi0suwJEy,11
m3VwLSMkZPXF9EwBz5a3,11
mF0VqG3YbHv8qsaCPnFI,11
mHcpNkYDObf6evOlnjwn,11
mRdFaU09Bwn7TubK35Nx,11
mVBmOy2b5KPg5R3Dtjnf,11
mZh0zBhp5aAGX7KaZKu7,11
miECQTDy1r344MkcGePc,11
mirQQegxgfuFhZq7xlVc,11
mpyPu0M7mocqLzL7xnKF,11
muwrb8SnXjXXG7ES2neY,11
mwLC0ZXn2Q5XfSijXg2y,11
n77sszfOokWfaFyiNvdO,11
n7NgJXHv8E13iX4UCxJL,11
nBraT8aqD9l7Hw0pCuEC,11
nSuwgtkWiLAggz1j2qzT,11
nWUqBCKBmH7MmAZwq9Zm,11
nigdlLqqZaafzHPoW6Bw,11
nj23o24PIDwgSf1dX8IT,11
nmgb6INdABh5iNoJpwnu,11
nnKyWXrCXxQDlcnl0xX0,11
nnuDweVwCETspKPo2Hw7,11
noeheseszZNpxjygizwe,11
nrGSBUixIPiJOJAxmZLY,11
nsxUtDekoDWQgTuAcBia,11
nwptljGnCqmhlogK9bfF,11
nxm7Or13P9uW4SbR2EyF,11
o2k52qZIsaEgm1ZQNNnN,11
oBilJG5WKunKvoTtN8ex,11
oFbgliI22LZvFG67vZUo,11
oKrs11TpYL7DRdOUpVvJ,11
oNX2e4yfnH6FWk4e2VYd,11
oP1uvJT0DLj0f1wkvWco,11
oSUyZijOWa56l9aNqLzo,11
oSXX6K4O8pFxbQ4rQN9W,11
oSysSxQ42baxoh6mMcjG,11
oW6fepmfSxBeCASLxox5,11
oXu3jDyfpG1ZKyZGwetQ,11
ohaX6Uz9vr0zIsZwkqhy,11
oi5X6mvVdDsOkvTibvdj,11
ouoAg9mVrPDKyuHx2WhL,11
oxN74TR3dpcJClDb4Yqh,11
p1yigfgVeY6f94eagY9S,11
p2OJcgX3LYa0GPoIV9IQ,11
p8LN7rGDhdC8JO4zZ3Uc,11
pEPGLRvs4KAKaWBHDsG0,11
pJTNPB0fDPDKhT4oaUvY,11
pMqjOpqMQdc6lF9Glxhi,11
pPtvcrAAusiFgbRhEcNO,11
pQWwlT1GcZhBev5otYKz,11
pXomlTSIqm4AreLK1sJD,11
paC16ZdtZ4dbDXK67rrm,11
pdDAh3nkl9bGWXOTGTRP,11
phRm8Sjwkb1aCN68eUOV,11
phYNqVTlHQWCXFHEW4k5,11
plTwQuGonwUpZM0a4Khf,11
pnekIB5vQqb03v0mgD47,11
ptaFuTAEzd2MbL2JP4K0,11
pu3hHhC8CPrRD2HaAVyd,11
q2CYXaIsJ3eMIcnwBJmg,11
q4cEys69oSFHyBI82apS,11
q7OiHSB9W6MJS0ybop5T,11
q7VqvMol0yi0xjFA7LJA,11
qGUk2vKP4ChKgs8TypUX,11
qHxOyPmwSV1D4W2ND1Cf,11
qLCHg89bcfGUIcVUdz1d,11
qZ6yl4pqKrt9yxzKT06M,11
qZYoZFygP1MxpCPkYkeW,11
qaHRM9htM1srgxlftylo,11
qh6IerjVQDCc0gnM3oCA,11
qjBYixAJk91ReiWblbZH,11
qklXDLcnakW9VeEy795H,11
r0IVwSbMMo1zoDkE8IiQ,11
r3JNQTn6YcGtyfwCF0yS,11
rG9xwr8GQMiUG7O00DxA,11
rHW5VHPOwlhNMt5c51eD,11
rHgtJMGe2eAzTmw3F4LR,11
rQVyPvEvG2zQYvfqQ87p,11
rQi5kmYc2p7K35PddtWD,11
rU5oxkM1RSN9hHVPALlc,11
rUdc4quuuwMSOV4I0SCO,11
rVE7TLW9acjU39CJ0t5o,11
rXLloI6ncFQMbqnyhG6h,11
rgMGBM3YcPYjSt3RoZna,11
rgan0gSlE8O3xAFCmM4T,11
rosteLPP0UoITVYA6kCo,11
rxSb6j2WbOVeHlYfVSbP,11
ry4VOakOuHwMkfV5DMwC,11
s09MDBikusDJYEtgl38i,11
s8v7d9kWIN6LNr9nrRTL,11
sDPYb8nc1DaPCAYpLRzp,11
sFDDz7c8L7xiykyMq51g,11
sIP9WzEr2vTRTtw4TqKD,11
sMh0jwM1uD2LMy5kJgeh,11
sOvJ28gRYJYEpEl06Rth,11
sQgrFpQwJt5tVDs1pram,11
sUmSCpI18TiQDA3nOeCO,11
sbbpKcWjO08pymf0ACzu,11
sdBhxDj03oEa0OXD67Q7,11
seRypg3IeNY24FfOQOsw,11
sjeuxIvbhEfhXguHGowo,11
sqnqelakzHQipJkY98ce,11
suOiFPTiTJa0hjrDs2Vy,11
sxbTp3yfdX87ThY4xyOA,11
szpsCJOeWsTGqYC0tw7g,11
tAuq79nrVzE97EAtPKpz,11
tElMb7lBtNo7y7aVGC8Z,11
tKBUuycM5qV6CrM0T1r9,11
tMHudYg9Z09BqT6BuPam,11
tOKOAYtS7cJHFmlFchzM,11
tQ8MANs4d70v2VfZplMW,11
tRCrXm3MqCdJ9QYOsmJQ,11
teq2KsrvFAR9X4P852Jm,11
tt5EP9PgwPfytdXyJUtY,11
tu6lyp7wbrOmrnjJD2GT,11
tv7wb4qHF0mStyBIqbv9,11
tvfKSRmxP26ox7kJuwfw,11
tvj4MXsJOipPidOyUM4Y,11
txduHWkHX21NVEmJxEvV,11
u1JLVhkHAXIgC3K4PVxT,11
uIhP7JOnfWlpRecrkwMX,11
uJBvkc6uxzVAuhecFQjd,11
uJspDJr95XqFZNacPN9p,11
uLaQ4DE5EKMkQqP1RPDf,11
uQxUiosu9kUTqjBrUGrC,11
uRCWjua1tZpMOXAAkR2m,11
uRkvNwTk41PU5nVsEMr9,11
uhCNEweUmKpyA5ty6xM4,11
ujiAS7aYIgBSsoGlqJTS,11
ukZPkeMf2XNMyFHZKn1s,11
ur3zW39XQRutLAr26mY9,11
usNKUXmL8oPPv0csmL6m,11
uvsOtSVH0rolylDLXrD3,11
vDHQKJ8dn8Vho5MiJ7vM,11
vMoE2Z9ztktdBf0UxIUt,11
vR7evGhiu16WmrCzR4OE,11
vcPtIIH77S1h8NQD8kLA,11
vfOWb94uIXBw23kFO8iM,11
vwAmNe7wd7AnBkNjhJ3h,11
vyKLOmdLzGWTwY7EJ0OG,11
vz3VV2TuLyopnS7oyOK7,11
w0rG3bePo68jTTretyeG,11
w4GxHAb5dQYYq0b4xwWy,11
w4wAR3tu2vgPioXkLwao,11
wAp739k88tBSjkNu52Rp,11
wESf6cpuY8G9QiXM9XJh,11
wIdEQIzW3NW0A0ZLY7dV,11
wMR6TlzSo1PK5piOfCZ7,11
wS4SDzack4MeG4FLsmJg,11
wcBgU3vyMONWYaespufV,11
wesWup6hj5CsbvyebVDE,11
wfXTjl59cGDKVZcQyaKP,11
wonRhIyGiuuppIJJ4LyB,11
wpuHftRvGWLYmxjGjGhW,11
wsEwjhSSUwXsqeBmnQgd,11
wy0FPrzy7bjZ1hDntlu6,11
x0fsJguuHOE8eeSLFj4a,11
x2aikkSyIeLRpxb4Awpt,11
x2zQ8fEWNvQNvv6bWCdo,11
xAO8vCo75VTheVelC9Aq,11
xAqKqnKiSIwGAlvzDDlw,11
xBIE8TKgwYG4Qg1divFR,11
xGXRMJc2OIVP8QtWKJvh,11
xHFj5OuBqrMZr7DXkGD3,11
xKg706QIMOYCrD9uFran,11
xL4Z6JbmWJUMTH0upzHx,11
xNGLvmKIJxHCSypCAocb,11
xQQkCOSSLWBqXqrA3uYz,11
xVs82MJwvjKlThfXw6na,11
xqPz5uj4Zjh0kXnsHwD1,11
xs2TlsKZyLTtp2gjeRSr,11
xt20JLtHSWS7gIVr58eq,11
y05SyWxcXzKdE2S21vBc,11
y2y7NFX59nVK8KmP7X7Z,11
y5xcTDQ8EyOxT92FUPL7,11
y7wJ7RhNZ6ZzQIhccwJX,11
yGTZtkhsYZJNX0zohLHf,11
yJhEsB9Ec6vsen9YSces,11
yNlFxM9lmKvDUxNcPfkn,11
yZjDBVjunCa4UNgCVDWC,11
ybCFTGSfWAP7gRrxFUz0,11
ybDWLaIwJZeczN6YyIUK,11
yjziYsE2iEyf4vei2Qlc,11
ykPZK8nps5CePzlKAW4U,11
yoc1boupdVGEsOJi148X,11
yuzc8lbJUYhptmcYsCwF,11
z0kurT7Zutj83ip19n74,11
z3ANUABTywY5zwAE9BDw,11
z7BW2ox3La2e9Gt0Mat5,11
zCj1shRJMFCaOMYQ7v8B,11
zEfsyKUWCEGWtjzObQyl,11
zI6z3KZZJ4WepGiEjn2G,11
zMPzJyJt85Oow9okNZSn,11
zNcGPxhXP8y2EyU1Es3l,11
zOV6vwapcWJnDTRLu111,11
zcsJtNO7q4o23J59dvTr,11
zeAPfqq7UCUZD1Sp4Ode,11
zg8vPmxYLKNdtZR2xHDn,11
zj1u3yWy4KFtANjyCbzW,11
zksjGb43AXWyO4k7jrtY,11
zlq2qFTNMDnMfeJf40KG,11
znJRDtrMLy6IfWhlQrr3,11
zwtKLsOIo1db6KkgtJ23,11
zxucfe6Mw3MyR3jYf0V6,11
